formA	classA	formB	classB	shift
mhg:9_5_1_2_4_11_10_6_8_7_0_3	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:11_10_6_8_7_0_3_9_5_1_2_4	mhg:1_4_10_1_7_9_6_4_4_11_10	5
mhg:9_5_1_2_4_11_10_6_8_7_0_3	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:4_11_10_6_8_7_0_3_9_5_1_2	mhg:1_8_8_6_3_5_11_2_8_11_7	4
mhg:9_5_1_2_4_11_10_6_8_7_0_3	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:1_2_4_11_10_6_8_7_0_3_9_5	mhg:1_2_7_11_8_2_11_5_3_6_8	2
mhg:9_5_1_2_4_11_10_6_8_7_0_3	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:2_4_11_10_6_8_7_0_3_9_5_1	mhg:2_7_11_8_2_11_5_3_6_8_8	3
mhg:7_11_3_2_0_5_6_10_8_9_4_1	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:4_1_7_11_3_2_0_5_6_10_8_9	mhg:1_10_4_1_5_10_11_4_4_6_9	10
mhg:7_11_3_2_0_5_6_10_8_9_4_1	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:10_8_9_4_1_7_11_3_2_0_5_6	mhg:1_5_10_11_4_4_6_9_7_1_10	7
mhg:7_11_3_2_0_5_6_10_8_9_4_1	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:8_9_4_1_7_11_3_2_0_5_6_10	mhg:1_7_9_6_4_4_11_10_5_1_4	8
mhg:7_11_3_2_0_5_6_10_8_9_4_1	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:11_3_2_0_5_6_10_8_9_4_1_7	mhg:4_11_10_5_1_4_10_1_7_9_6	1
mhg:7_11_3_2_0_5_6_10_8_9_4_1	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:1_7_11_3_2_0_5_6_10_8_9_4	mhg:5_11_2_8_11_7_2_1_8_8_6	11
mhg:7_11_3_2_0_5_6_10_8_9_4_1	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:9_4_1_7_11_3_2_0_5_6_10_8	mhg:2_8_11_7_2_1_8_8_6_3_5	9
mhg:7_11_3_2_0_5_6_10_8_9_4_1	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:5_6_10_8_9_4_1_7_11_3_2_0	mhg:1_4_10_1_7_9_6_4_4_11_10	5
mhg:7_11_3_2_0_5_6_10_8_9_4_1	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:0_5_6_10_8_9_4_1_7_11_3_2	mhg:1_8_8_6_3_5_11_2_8_11_7	4
mhg:7_11_3_2_0_5_6_10_8_9_4_1	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:3_2_0_5_6_10_8_9_4_1_7_11	mhg:1_2_7_11_8_2_11_5_3_6_8	2
mhg:7_11_3_2_0_5_6_10_8_9_4_1	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:2_0_5_6_10_8_9_4_1_7_11_3	mhg:2_7_11_8_2_11_5_3_6_8_8	3
mhg:1_5_9_8_6_11_0_4_2_3_10_7	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:10_7_1_5_9_8_6_11_0_4_2_3	mhg:1_10_4_1_5_10_11_4_4_6_9	10
mhg:1_5_9_8_6_11_0_4_2_3_10_7	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:4_2_3_10_7_1_5_9_8_6_11_0	mhg:1_5_10_11_4_4_6_9_7_1_10	7
mhg:1_5_9_8_6_11_0_4_2_3_10_7	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:2_3_10_7_1_5_9_8_6_11_0_4	mhg:1_7_9_6_4_4_11_10_5_1_4	8
mhg:1_5_9_8_6_11_0_4_2_3_10_7	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:5_9_8_6_11_0_4_2_3_10_7_1	mhg:4_11_10_5_1_4_10_1_7_9_6	1
mhg:1_5_9_8_6_11_0_4_2_3_10_7	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:7_1_5_9_8_6_11_0_4_2_3_10	mhg:5_11_2_8_11_7_2_1_8_8_6	11
mhg:1_5_9_8_6_11_0_4_2_3_10_7	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:3_10_7_1_5_9_8_6_11_0_4_2	mhg:2_8_11_7_2_1_8_8_6_3_5	9
mhg:1_5_9_8_6_11_0_4_2_3_10_7	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:11_0_4_2_3_10_7_1_5_9_8_6	mhg:1_4_10_1_7_9_6_4_4_11_10	5
mhg:1_5_9_8_6_11_0_4_2_3_10_7	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:6_11_0_4_2_3_10_7_1_5_9_8	mhg:1_8_8_6_3_5_11_2_8_11_7	4
mhg:1_5_9_8_6_11_0_4_2_3_10_7	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:9_8_6_11_0_4_2_3_10_7_1_5	mhg:1_2_7_11_8_2_11_5_3_6_8	2
mhg:1_5_9_8_6_11_0_4_2_3_10_7	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:8_6_11_0_4_2_3_10_7_1_5_9	mhg:2_7_11_8_2_11_5_3_6_8_8	3
mhg:10_7_2_3_1_5_6_11_9_8_0_4	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:2_3_1_5_6_11_9_8_0_4_10_7	mhg:1_10_4_1_5_10_11_4_4_6_9	2
mhg:10_7_2_3_1_5_6_11_9_8_0_4	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:5_6_11_9_8_0_4_10_7_2_3_1	mhg:1_5_10_11_4_4_6_9_7_1_10	5
mhg:10_7_2_3_1_5_6_11_9_8_0_4	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:1_5_6_11_9_8_0_4_10_7_2_3	mhg:1_7_9_6_4_4_11_10_5_1_4	4
mhg:10_7_2_3_1_5_6_11_9_8_0_4	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:4_10_7_2_3_1_5_6_11_9_8_0	mhg:4_11_10_5_1_4_10_1_7_9_6	11
mhg:10_7_2_3_1_5_6_11_9_8_0_4	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:7_2_3_1_5_6_11_9_8_0_4_10	mhg:5_11_2_8_11_7_2_1_8_8_6	1
mhg:10_7_2_3_1_5_6_11_9_8_0_4	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:3_1_5_6_11_9_8_0_4_10_7_2	mhg:2_8_11_7_2_1_8_8_6_3_5	3
mhg:10_7_2_3_1_5_6_11_9_8_0_4	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:11_9_8_0_4_10_7_2_3_1_5_6	mhg:1_4_10_1_7_9_6_4_4_11_10	7
mhg:10_7_2_3_1_5_6_11_9_8_0_4	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:9_8_0_4_10_7_2_3_1_5_6_11	mhg:1_8_8_6_3_5_11_2_8_11_7	8
mhg:10_7_2_3_1_5_6_11_9_8_0_4	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:0_4_10_7_2_3_1_5_6_11_9_8	mhg:1_2_7_11_8_2_11_5_3_6_8	10
mhg:10_7_2_3_1_5_6_11_9_8_0_4	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:8_0_4_10_7_2_3_1_5_6_11_9	mhg:2_7_11_8_2_11_5_3_6_8_8	9
mhg:0_4_8_7_5_10_11_3_1_2_9_6	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:9_6_0_4_8_7_5_10_11_3_1_2	mhg:1_10_4_1_5_10_11_4_4_6_9	10
mhg:0_4_8_7_5_10_11_3_1_2_9_6	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:3_1_2_9_6_0_4_8_7_5_10_11	mhg:1_5_10_11_4_4_6_9_7_1_10	7
mhg:0_4_8_7_5_10_11_3_1_2_9_6	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:1_2_9_6_0_4_8_7_5_10_11_3	mhg:1_7_9_6_4_4_11_10_5_1_4	8
mhg:0_4_8_7_5_10_11_3_1_2_9_6	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:4_8_7_5_10_11_3_1_2_9_6_0	mhg:4_11_10_5_1_4_10_1_7_9_6	1
mhg:0_4_8_7_5_10_11_3_1_2_9_6	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:6_0_4_8_7_5_10_11_3_1_2_9	mhg:5_11_2_8_11_7_2_1_8_8_6	11
mhg:0_4_8_7_5_10_11_3_1_2_9_6	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:2_9_6_0_4_8_7_5_10_11_3_1	mhg:2_8_11_7_2_1_8_8_6_3_5	9
mhg:0_4_8_7_5_10_11_3_1_2_9_6	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:10_11_3_1_2_9_6_0_4_8_7_5	mhg:1_4_10_1_7_9_6_4_4_11_10	5
mhg:0_4_8_7_5_10_11_3_1_2_9_6	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:5_10_11_3_1_2_9_6_0_4_8_7	mhg:1_8_8_6_3_5_11_2_8_11_7	4
mhg:0_4_8_7_5_10_11_3_1_2_9_6	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:8_7_5_10_11_3_1_2_9_6_0_4	mhg:1_2_7_11_8_2_11_5_3_6_8	2
mhg:0_4_8_7_5_10_11_3_1_2_9_6	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:7_5_10_11_3_1_2_9_6_0_4_8	mhg:2_7_11_8_2_11_5_3_6_8_8	3
mhg:6_3_10_11_9_1_2_7_5_4_8_0	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:10_11_9_1_2_7_5_4_8_0_6_3	mhg:1_10_4_1_5_10_11_4_4_6_9	2
mhg:6_3_10_11_9_1_2_7_5_4_8_0	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:1_2_7_5_4_8_0_6_3_10_11_9	mhg:1_5_10_11_4_4_6_9_7_1_10	5
mhg:6_3_10_11_9_1_2_7_5_4_8_0	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:9_1_2_7_5_4_8_0_6_3_10_11	mhg:1_7_9_6_4_4_11_10_5_1_4	4
mhg:6_3_10_11_9_1_2_7_5_4_8_0	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:0_6_3_10_11_9_1_2_7_5_4_8	mhg:4_11_10_5_1_4_10_1_7_9_6	11
mhg:6_3_10_11_9_1_2_7_5_4_8_0	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:3_10_11_9_1_2_7_5_4_8_0_6	mhg:5_11_2_8_11_7_2_1_8_8_6	1
mhg:6_3_10_11_9_1_2_7_5_4_8_0	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:11_9_1_2_7_5_4_8_0_6_3_10	mhg:2_8_11_7_2_1_8_8_6_3_5	3
mhg:6_3_10_11_9_1_2_7_5_4_8_0	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:7_5_4_8_0_6_3_10_11_9_1_2	mhg:1_4_10_1_7_9_6_4_4_11_10	7
mhg:6_3_10_11_9_1_2_7_5_4_8_0	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:5_4_8_0_6_3_10_11_9_1_2_7	mhg:1_8_8_6_3_5_11_2_8_11_7	8
mhg:6_3_10_11_9_1_2_7_5_4_8_0	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:8_0_6_3_10_11_9_1_2_7_5_4	mhg:1_2_7_11_8_2_11_5_3_6_8	10
mhg:6_3_10_11_9_1_2_7_5_4_8_0	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:4_8_0_6_3_10_11_9_1_2_7_5	mhg:2_7_11_8_2_11_5_3_6_8_8	9
mhg:5_1_9_10_0_7_6_2_4_3_8_11	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:8_11_5_1_9_10_0_7_6_2_4_3	mhg:1_10_4_1_5_10_11_4_4_6_9	10
mhg:5_1_9_10_0_7_6_2_4_3_8_11	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:2_4_3_8_11_5_1_9_10_0_7_6	mhg:1_5_10_11_4_4_6_9_7_1_10	7
mhg:5_1_9_10_0_7_6_2_4_3_8_11	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:4_3_8_11_5_1_9_10_0_7_6_2	mhg:1_7_9_6_4_4_11_10_5_1_4	8
mhg:5_1_9_10_0_7_6_2_4_3_8_11	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:1_9_10_0_7_6_2_4_3_8_11_5	mhg:4_11_10_5_1_4_10_1_7_9_6	1
mhg:5_1_9_10_0_7_6_2_4_3_8_11	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:11_5_1_9_10_0_7_6_2_4_3_8	mhg:5_11_2_8_11_7_2_1_8_8_6	11
mhg:5_1_9_10_0_7_6_2_4_3_8_11	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:3_8_11_5_1_9_10_0_7_6_2_4	mhg:2_8_11_7_2_1_8_8_6_3_5	9
mhg:5_1_9_10_0_7_6_2_4_3_8_11	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:7_6_2_4_3_8_11_5_1_9_10_0	mhg:1_4_10_1_7_9_6_4_4_11_10	5
mhg:5_1_9_10_0_7_6_2_4_3_8_11	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:0_7_6_2_4_3_8_11_5_1_9_10	mhg:1_8_8_6_3_5_11_2_8_11_7	4
mhg:5_1_9_10_0_7_6_2_4_3_8_11	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:9_10_0_7_6_2_4_3_8_11_5_1	mhg:1_2_7_11_8_2_11_5_3_6_8	2
mhg:5_1_9_10_0_7_6_2_4_3_8_11	mhg:3_5_11_2_8_11_7_2_1_8_8	mhg:10_0_7_6_2_4_3_8_11_5_1_9	mhg:2_7_11_8_2_11_5_3_6_8_8	3
mhg:1_0_2_10_9_4_6_7_3_11_5_8	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:10_9_4_6_7_3_11_5_8_1_0_2	mhg:1_5_10_11_4_4_6_9_7_1_10	3
mhg:1_0_2_10_9_4_6_7_3_11_5_8	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:2_10_9_4_6_7_3_11_5_8_1_0	mhg:1_7_9_6_4_4_11_10_5_1_4	2
mhg:1_0_2_10_9_4_6_7_3_11_5_8	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:11_5_8_1_0_2_10_9_4_6_7_3	mhg:4_11_10_5_1_4_10_1_7_9_6	9
mhg:1_0_2_10_9_4_6_7_3_11_5_8	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:8_1_0_2_10_9_4_6_7_3_11_5	mhg:5_11_2_8_11_7_2_1_8_8_6	11
mhg:1_0_2_10_9_4_6_7_3_11_5_8	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:0_2_10_9_4_6_7_3_11_5_8_1	mhg:2_8_11_7_2_1_8_8_6_3_5	1
mhg:1_0_2_10_9_4_6_7_3_11_5_8	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:4_6_7_3_11_5_8_1_0_2_10_9	mhg:1_4_10_1_7_9_6_4_4_11_10	5
mhg:1_0_2_10_9_4_6_7_3_11_5_8	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:6_7_3_11_5_8_1_0_2_10_9_4	mhg:1_8_8_6_3_5_11_2_8_11_7	6
mhg:1_0_2_10_9_4_6_7_3_11_5_8	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:3_11_5_8_1_0_2_10_9_4_6_7	mhg:1_2_7_11_8_2_11_5_3_6_8	8
mhg:1_0_2_10_9_4_6_7_3_11_5_8	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:7_3_11_5_8_1_0_2_10_9_4_6	mhg:2_7_11_8_2_11_5_3_6_8_8	7
mhg:3_2_4_0_11_6_8_9_5_1_7_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:0_11_6_8_9_5_1_7_10_3_2_4	mhg:1_5_10_11_4_4_6_9_7_1_10	3
mhg:3_2_4_0_11_6_8_9_5_1_7_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:4_0_11_6_8_9_5_1_7_10_3_2	mhg:1_7_9_6_4_4_11_10_5_1_4	2
mhg:3_2_4_0_11_6_8_9_5_1_7_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:1_7_10_3_2_4_0_11_6_8_9_5	mhg:4_11_10_5_1_4_10_1_7_9_6	9
mhg:3_2_4_0_11_6_8_9_5_1_7_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:10_3_2_4_0_11_6_8_9_5_1_7	mhg:5_11_2_8_11_7_2_1_8_8_6	11
mhg:3_2_4_0_11_6_8_9_5_1_7_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:2_4_0_11_6_8_9_5_1_7_10_3	mhg:2_8_11_7_2_1_8_8_6_3_5	1
mhg:3_2_4_0_11_6_8_9_5_1_7_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:6_8_9_5_1_7_10_3_2_4_0_11	mhg:1_4_10_1_7_9_6_4_4_11_10	5
mhg:3_2_4_0_11_6_8_9_5_1_7_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:8_9_5_1_7_10_3_2_4_0_11_6	mhg:1_8_8_6_3_5_11_2_8_11_7	6
mhg:3_2_4_0_11_6_8_9_5_1_7_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:5_1_7_10_3_2_4_0_11_6_8_9	mhg:1_2_7_11_8_2_11_5_3_6_8	8
mhg:3_2_4_0_11_6_8_9_5_1_7_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:9_5_1_7_10_3_2_4_0_11_6_8	mhg:2_7_11_8_2_11_5_3_6_8_8	7
mhg:10_11_9_1_2_7_5_4_8_0_6_3	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:1_2_7_5_4_8_0_6_3_10_11_9	mhg:1_5_10_11_4_4_6_9_7_1_10	3
mhg:10_11_9_1_2_7_5_4_8_0_6_3	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:9_1_2_7_5_4_8_0_6_3_10_11	mhg:1_7_9_6_4_4_11_10_5_1_4	2
mhg:10_11_9_1_2_7_5_4_8_0_6_3	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:0_6_3_10_11_9_1_2_7_5_4_8	mhg:4_11_10_5_1_4_10_1_7_9_6	9
mhg:10_11_9_1_2_7_5_4_8_0_6_3	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:3_10_11_9_1_2_7_5_4_8_0_6	mhg:5_11_2_8_11_7_2_1_8_8_6	11
mhg:10_11_9_1_2_7_5_4_8_0_6_3	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:11_9_1_2_7_5_4_8_0_6_3_10	mhg:2_8_11_7_2_1_8_8_6_3_5	1
mhg:10_11_9_1_2_7_5_4_8_0_6_3	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:7_5_4_8_0_6_3_10_11_9_1_2	mhg:1_4_10_1_7_9_6_4_4_11_10	5
mhg:10_11_9_1_2_7_5_4_8_0_6_3	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:5_4_8_0_6_3_10_11_9_1_2_7	mhg:1_8_8_6_3_5_11_2_8_11_7	6
mhg:10_11_9_1_2_7_5_4_8_0_6_3	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:8_0_6_3_10_11_9_1_2_7_5_4	mhg:1_2_7_11_8_2_11_5_3_6_8	8
mhg:10_11_9_1_2_7_5_4_8_0_6_3	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:4_8_0_6_3_10_11_9_1_2_7_5	mhg:2_7_11_8_2_11_5_3_6_8_8	7
mhg:6_5_7_3_2_9_11_0_8_4_10_1	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:3_2_9_11_0_8_4_10_1_6_5_7	mhg:1_5_10_11_4_4_6_9_7_1_10	3
mhg:6_5_7_3_2_9_11_0_8_4_10_1	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:7_3_2_9_11_0_8_4_10_1_6_5	mhg:1_7_9_6_4_4_11_10_5_1_4	2
mhg:6_5_7_3_2_9_11_0_8_4_10_1	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:4_10_1_6_5_7_3_2_9_11_0_8	mhg:4_11_10_5_1_4_10_1_7_9_6	9
mhg:6_5_7_3_2_9_11_0_8_4_10_1	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:1_6_5_7_3_2_9_11_0_8_4_10	mhg:5_11_2_8_11_7_2_1_8_8_6	11
mhg:6_5_7_3_2_9_11_0_8_4_10_1	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:5_7_3_2_9_11_0_8_4_10_1_6	mhg:2_8_11_7_2_1_8_8_6_3_5	1
mhg:6_5_7_3_2_9_11_0_8_4_10_1	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:9_11_0_8_4_10_1_6_5_7_3_2	mhg:1_4_10_1_7_9_6_4_4_11_10	5
mhg:6_5_7_3_2_9_11_0_8_4_10_1	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:11_0_8_4_10_1_6_5_7_3_2_9	mhg:1_8_8_6_3_5_11_2_8_11_7	6
mhg:6_5_7_3_2_9_11_0_8_4_10_1	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:8_4_10_1_6_5_7_3_2_9_11_0	mhg:1_2_7_11_8_2_11_5_3_6_8	8
mhg:6_5_7_3_2_9_11_0_8_4_10_1	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:0_8_4_10_1_6_5_7_3_2_9_11	mhg:2_7_11_8_2_11_5_3_6_8_8	7
mhg:3_6_0_8_4_5_7_2_1_9_11_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:9_11_10_3_6_0_8_4_5_7_2_1	mhg:1_5_10_11_4_4_6_9_7_1_10	9
mhg:3_6_0_8_4_5_7_2_1_9_11_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:11_10_3_6_0_8_4_5_7_2_1_9	mhg:1_7_9_6_4_4_11_10_5_1_4	10
mhg:3_6_0_8_4_5_7_2_1_9_11_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:8_4_5_7_2_1_9_11_10_3_6_0	mhg:4_11_10_5_1_4_10_1_7_9_6	3
mhg:3_6_0_8_4_5_7_2_1_9_11_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:6_0_8_4_5_7_2_1_9_11_10_3	mhg:5_11_2_8_11_7_2_1_8_8_6	1
mhg:3_6_0_8_4_5_7_2_1_9_11_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:10_3_6_0_8_4_5_7_2_1_9_11	mhg:2_8_11_7_2_1_8_8_6_3_5	11
mhg:3_6_0_8_4_5_7_2_1_9_11_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:2_1_9_11_10_3_6_0_8_4_5_7	mhg:1_4_10_1_7_9_6_4_4_11_10	7
mhg:3_6_0_8_4_5_7_2_1_9_11_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:7_2_1_9_11_10_3_6_0_8_4_5	mhg:1_8_8_6_3_5_11_2_8_11_7	6
mhg:3_6_0_8_4_5_7_2_1_9_11_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:4_5_7_2_1_9_11_10_3_6_0_8	mhg:1_2_7_11_8_2_11_5_3_6_8	4
mhg:3_6_0_8_4_5_7_2_1_9_11_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:5_7_2_1_9_11_10_3_6_0_8_4	mhg:2_7_11_8_2_11_5_3_6_8_8	5
mhg:5_6_4_8_9_2_0_11_3_7_1_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:8_9_2_0_11_3_7_1_10_5_6_4	mhg:1_5_10_11_4_4_6_9_7_1_10	3
mhg:5_6_4_8_9_2_0_11_3_7_1_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:4_8_9_2_0_11_3_7_1_10_5_6	mhg:1_7_9_6_4_4_11_10_5_1_4	2
mhg:5_6_4_8_9_2_0_11_3_7_1_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:7_1_10_5_6_4_8_9_2_0_11_3	mhg:4_11_10_5_1_4_10_1_7_9_6	9
mhg:5_6_4_8_9_2_0_11_3_7_1_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:10_5_6_4_8_9_2_0_11_3_7_1	mhg:5_11_2_8_11_7_2_1_8_8_6	11
mhg:5_6_4_8_9_2_0_11_3_7_1_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:6_4_8_9_2_0_11_3_7_1_10_5	mhg:2_8_11_7_2_1_8_8_6_3_5	1
mhg:5_6_4_8_9_2_0_11_3_7_1_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:2_0_11_3_7_1_10_5_6_4_8_9	mhg:1_4_10_1_7_9_6_4_4_11_10	5
mhg:5_6_4_8_9_2_0_11_3_7_1_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:0_11_3_7_1_10_5_6_4_8_9_2	mhg:1_8_8_6_3_5_11_2_8_11_7	6
mhg:5_6_4_8_9_2_0_11_3_7_1_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:3_7_1_10_5_6_4_8_9_2_0_11	mhg:1_2_7_11_8_2_11_5_3_6_8	8
mhg:5_6_4_8_9_2_0_11_3_7_1_10	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:11_3_7_1_10_5_6_4_8_9_2_0	mhg:2_7_11_8_2_11_5_3_6_8_8	7
mhg:3_0_6_10_2_1_11_4_5_9_7_8	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:9_7_8_3_0_6_10_2_1_11_4_5	mhg:1_5_10_11_4_4_6_9_7_1_10	9
mhg:3_0_6_10_2_1_11_4_5_9_7_8	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:7_8_3_0_6_10_2_1_11_4_5_9	mhg:1_7_9_6_4_4_11_10_5_1_4	10
mhg:3_0_6_10_2_1_11_4_5_9_7_8	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:10_2_1_11_4_5_9_7_8_3_0_6	mhg:4_11_10_5_1_4_10_1_7_9_6	3
mhg:3_0_6_10_2_1_11_4_5_9_7_8	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:0_6_10_2_1_11_4_5_9_7_8_3	mhg:5_11_2_8_11_7_2_1_8_8_6	1
mhg:3_0_6_10_2_1_11_4_5_9_7_8	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:8_3_0_6_10_2_1_11_4_5_9_7	mhg:2_8_11_7_2_1_8_8_6_3_5	11
mhg:3_0_6_10_2_1_11_4_5_9_7_8	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:4_5_9_7_8_3_0_6_10_2_1_11	mhg:1_4_10_1_7_9_6_4_4_11_10	7
mhg:3_0_6_10_2_1_11_4_5_9_7_8	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:11_4_5_9_7_8_3_0_6_10_2_1	mhg:1_8_8_6_3_5_11_2_8_11_7	6
mhg:3_0_6_10_2_1_11_4_5_9_7_8	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:2_1_11_4_5_9_7_8_3_0_6_10	mhg:1_2_7_11_8_2_11_5_3_6_8	4
mhg:3_0_6_10_2_1_11_4_5_9_7_8	mhg:1_10_4_1_5_10_11_4_4_6_9	mhg:1_11_4_5_9_7_8_3_0_6_10_2	mhg:2_7_11_8_2_11_5_3_6_8_8	5
